コントロールカラム,商品グループコード,商品名,定価,販売価格,文言(HTML),カテゴリID,メーカー・ブランド,オプションタイトル,オプション選択肢,送料込フラグ,メール便可否,店舗引取可否,直送方法CD,出品フラグ,掲載開始日,商品メインファイル名,明細表示画像ファイル名,ポップ表示ファイル名,画像１ファイル名,画像２ファイル名,画像３ファイル名,画像４ファイル名,画像５ファイル名,画像６ファイル名,画像７ファイル名,画像８ファイル名,画像９ファイル名,画像１０ファイル名,画像１１ファイル名,画像１２ファイル名,画像１３ファイル名,画像１４ファイル名,画像１５ファイル名,画像１６ファイル名,画像１７ファイル名,画像１８ファイル名,画像１９ファイル名,画像２０ファイル名,タグ情報,検索タグ情報,キャッチコピー
"","2021-ors-test","Testing Not to Orderサトーパーツ　ターミナル　Ｔ－３０２５　黄　５個入（T3025Y）","0","1665","<div id=""cs_itemInfoBlock"">  
<table class=""cs_itemTable"">  
<tr><th align=""left"" colspan=""2"" bgcolor=""#f5f5f5"">■商品説明</th></tr>  <tr><td>商品名</td><td>Testing Not to Orderサトーパーツ　ターミナル　Ｔ－３０２５　黄　５個入（T3025Y）</td></tr>  <tr><td>メーカー名</td><td>サトーパーツ</td></tr>
  <tr><td>カラー</td><td>ー </td></tr>  <tr><td>サイズ</td><td>ー</td></tr> 
 <tr><td>販売単位</td><td>1PK(5個)</td></tr>  
<tr><td>仕様</td><td>●色:黄<br>●定格:125V-10A</td></tr>  
<tr><td>仕様２</td><td>●耐電圧:AC1000V（1分間）<br>●絶縁抵抗:DC500V/100MΩ以上</td></tr> 
 <tr><td>材質／仕上</td><td>●主絶縁材:ナイロン6</td></tr> 
 <tr><td>原産国</td><td>日本</td></tr> 
 <tr><td>質量</td><td>39.5</td></tr> 
 <tr><td>質量単位</td><td>G</td></tr> 
  
  
  
  
  
  
  
  
  
  
  
  
  
 </table>  
</div>  <div id=""cs_itemConnectSet"">  <div id=""cs_itemConnectBlock"">    <p id=""cs_icTitle"">関連商品</p>   
 <div id=""cs_itemConnectBox"">  
     
    
    
    
    
 </div>  </div>  </div>  </div>","","サトーパーツ","艶の選択","7分艶,5分艶,3分艶","0","0","0","","0","","2021-ors-test-1.jpg","2021-ors-test-1.jpg","2021-ors-test-1.jpg","2021-ors-test-1.jpg","2021-ors-test-2.jpg","2021-ors-test-3.jpg","2021-ors-test-4.jpg","","","","","","","","","","","","","","","","","","",""
